konfiguracija_1,konfiguracija_2,macro_f1_1,macro_f1_2,razlika,p,p_holm,znacajno_p_holm_0.05
lower | REC+CHAR | LogisticRegression,lower | TF | LogisticRegression (GridSearch),0.666398,0.570856,0.095542,0.001953,1.000000,False
lower | REC+CHAR | LogisticRegression,lower | TF | LinearSVM,0.666398,0.548504,0.117895,0.001953,1.000000,False
lower | REC+CHAR | LogisticRegression,lower+lemma | TF | LogisticRegression,0.666398,0.521069,0.145329,0.001953,1.000000,False
lower | REC+CHAR | LogisticRegression,lower+stem | TF | LogisticRegression,0.666398,0.513118,0.153280,0.001953,1.000000,False
lower | REC+CHAR | LogisticRegression,lower | TF | LogisticRegression,0.666398,0.483663,0.182735,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | CHAR_3-5 | LogisticRegression,0.666141,0.665365,0.000777,0.250000,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | REC+CHAR | LinearSVM (GridSearch),0.666141,0.665074,0.001068,0.845703,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-2 | LinearSVM (GridSearch),0.666141,0.664940,0.001201,0.921875,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | CHAR_3-5 | LinearSVM,0.666141,0.664576,0.001565,0.695312,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | REC+CHAR | LogisticRegression (GridSearch),0.666141,0.662509,0.003633,0.193359,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-2 | LogisticRegression (GridSearch),0.666141,0.662126,0.004015,0.492188,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-2 | LogisticRegression,0.666141,0.660655,0.005486,0.275391,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | LogisticRegression,0.666141,0.657710,0.008431,0.064453,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | LogisticRegression (GridSearch),0.666141,0.657710,0.008431,0.064453,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | REC+CHAR | LinearSVM,0.666141,0.657623,0.008518,0.193359,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | LogisticRegression (GridSearch),0.666141,0.656711,0.009430,0.130859,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | LogisticRegression,0.666141,0.656452,0.009689,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | LogisticRegression (GridSearch),0.666141,0.656452,0.009689,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | REC+CHAR | LinearSVM,0.666141,0.656409,0.009732,0.275391,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | CHAR_3-5 | LinearSVM (GridSearch),0.666141,0.656392,0.009749,0.048828,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | LinearSVM (GridSearch),0.666141,0.656147,0.009994,0.275391,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | LinearSVM (GridSearch),0.666141,0.655984,0.010157,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | LinearSVM,0.666141,0.655801,0.010341,0.275391,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | LinearSVM,0.666141,0.654648,0.011493,0.105469,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | LogisticRegression,0.666141,0.652901,0.013240,0.064453,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | LogisticRegression,0.666141,0.652605,0.013536,0.105469,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | LinearSVM (GridSearch),0.666141,0.652396,0.013745,0.019531,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | LinearSVM,0.666141,0.651701,0.014441,0.064453,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | LinearSVM,0.666141,0.649960,0.016182,0.037109,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | LinearSVM (GridSearch),0.666141,0.648598,0.017543,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | LogisticRegression,0.666141,0.648503,0.017639,0.048828,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | LinearSVM,0.666141,0.647667,0.018475,0.048828,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | LogisticRegression (GridSearch),0.666141,0.647513,0.018629,0.037109,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | LogisticRegression (GridSearch),0.666141,0.646964,0.019178,0.037109,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF_IDF | LogisticRegression (GridSearch),0.666141,0.646351,0.019790,0.083984,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF_IDF | LinearSVM,0.666141,0.645876,0.020266,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF_IDF | LinearSVM (GridSearch),0.666141,0.645664,0.020477,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF_IDF | LinearSVM,0.666141,0.643330,0.022812,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF_IDF | LinearSVM (GridSearch),0.666141,0.643330,0.022812,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | LinearSVM (GridSearch),0.666141,0.641857,0.024285,0.013672,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | REC+CHAR | MultinomialNB,0.666141,0.640679,0.025463,0.064453,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | REC+CHAR | MultinomialNB,0.666141,0.640232,0.025909,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | REC+CHAR | MultinomialNB,0.666141,0.640115,0.026026,0.130859,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF_IDF | LogisticRegression (GridSearch),0.666141,0.639489,0.026653,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | LOG_TF | LogisticRegression (GridSearch),0.666141,0.638310,0.027831,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF | LinearSVM (GridSearch),0.666141,0.638255,0.027886,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF_IDF | LogisticRegression,0.666141,0.637735,0.028406,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-2 | MultinomialNB,0.666141,0.636356,0.029785,0.019531,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LogisticRegression (GridSearch),0.666141,0.635920,0.030221,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF | LinearSVM (GridSearch),0.666141,0.635352,0.030790,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF_IDF | LinearSVM,0.666141,0.633476,0.032666,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF_IDF | LinearSVM (GridSearch),0.666141,0.633476,0.032666,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TFIDF_1-3 | MultinomialNB,0.666141,0.633158,0.032983,0.048828,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-2 | MultinomialNB,0.666141,0.631573,0.034569,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LogisticRegression,0.666141,0.631436,0.034706,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LinearSVM,0.666141,0.631212,0.034929,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | LOG_TF | LogisticRegression,0.666141,0.631049,0.035093,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-2 | LinearSVM (GridSearch),0.666141,0.631023,0.035118,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-2 | MultinomialNB,0.666141,0.629844,0.036297,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | LOG_TF | MultinomialNB,0.666141,0.628899,0.037243,0.013672,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | CHAR_3-5 | MultinomialNB,0.666141,0.628678,0.037464,0.027344,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-3 | MultinomialNB,0.666141,0.628307,0.037834,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | BOW | MultinomialNB,0.666141,0.628153,0.037988,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF_IDF | LogisticRegression,0.666141,0.627062,0.039079,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | CHAR_3-5 | MultinomialNB,0.666141,0.626711,0.039430,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | LOG_TF | MultinomialNB,0.666141,0.626501,0.039640,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF | MultinomialNB,0.666141,0.626118,0.040024,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF_IDF | LogisticRegression (GridSearch),0.666141,0.626094,0.040048,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | LOG_TF | LinearSVM (GridSearch),0.666141,0.625753,0.040389,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF_IDF | MultinomialNB,0.666141,0.625606,0.040536,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF_IDF | MultinomialNB,0.666141,0.625599,0.040542,0.005859,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TFIDF_1-3 | MultinomialNB,0.666141,0.625301,0.040840,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression,0.666141,0.625110,0.041032,0.005859,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | BOW | LogisticRegression (GridSearch),0.666141,0.624807,0.041334,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression (GridSearch),0.666141,0.624751,0.041390,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | IDF | LogisticRegression (GridSearch),0.666141,0.624537,0.041605,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | IDF | MultinomialNB,0.666141,0.624383,0.041759,0.009766,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | BOW | MultinomialNB,0.666141,0.624367,0.041774,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF | MultinomialNB,0.666141,0.623511,0.042631,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | IDF | MultinomialNB,0.666141,0.623092,0.043049,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LogisticRegression,0.666141,0.622902,0.043240,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM,0.666141,0.622809,0.043332,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | CHAR_3-5 | MultinomialNB,0.666141,0.622784,0.043357,0.013672,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | IDF | LogisticRegression (GridSearch),0.666141,0.622428,0.043714,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | BOW | LogisticRegression,0.666141,0.621944,0.044197,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LinearSVM (GridSearch),0.666141,0.621595,0.044546,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TFIDF_1-3 | LogisticRegression (GridSearch),0.666141,0.621420,0.044722,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | BOW | LogisticRegression (GridSearch),0.666141,0.621392,0.044749,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | BOW | LinearSVM (GridSearch),0.666141,0.620080,0.046061,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LinearSVM (GridSearch),0.666141,0.619755,0.046387,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | IDF | LogisticRegression,0.666141,0.618513,0.047629,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | BOW | LogisticRegression,0.666141,0.618060,0.048082,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | BOW | LinearSVM (GridSearch),0.666141,0.617697,0.048444,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | IDF | LogisticRegression (GridSearch),0.666141,0.616655,0.049487,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | BOW | MultinomialNB,0.666141,0.616491,0.049650,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | IDF | LogisticRegression,0.666141,0.616058,0.050084,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF | MultinomialNB,0.666141,0.615590,0.050551,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | LOG_TF | MultinomialNB,0.666141,0.615083,0.051058,0.003906,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF_IDF | LogisticRegression,0.666141,0.613993,0.052148,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF | LinearSVM (GridSearch),0.666141,0.612709,0.053433,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | TF_IDF | MultinomialNB,0.666141,0.612415,0.053726,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | IDF | LogisticRegression,0.666141,0.612369,0.053772,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | BOW | LinearSVM,0.666141,0.609117,0.057024,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | LOG_TF | LogisticRegression (GridSearch),0.666141,0.608969,0.057173,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | LOG_TF | LogisticRegression,0.666141,0.608067,0.058074,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | LOG_TF | LinearSVM,0.666141,0.607974,0.058167,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | BOW | LogisticRegression (GridSearch),0.666141,0.607929,0.058212,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | LOG_TF | LinearSVM (GridSearch),0.666141,0.607741,0.058401,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | BOW | LogisticRegression,0.666141,0.607480,0.058662,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | IDF | MultinomialNB,0.666141,0.607385,0.058757,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | LOG_TF | LinearSVM,0.666141,0.606124,0.060017,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | BOW | LinearSVM (GridSearch),0.666141,0.602642,0.063499,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF | LogisticRegression (GridSearch),0.666141,0.602199,0.063942,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF | LogisticRegression (GridSearch),0.666141,0.597412,0.068729,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | BOW | LinearSVM,0.666141,0.595427,0.070715,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | LOG_TF | LinearSVM,0.666141,0.593330,0.072812,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | BOW | LinearSVM,0.666141,0.592255,0.073886,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | IDF | LinearSVM,0.666141,0.592103,0.074039,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower | IDF | LinearSVM (GridSearch),0.666141,0.591765,0.074376,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | IDF | LinearSVM (GridSearch),0.666141,0.588896,0.077246,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | TF | LinearSVM,0.666141,0.588850,0.077292,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+stem | IDF | LinearSVM,0.666141,0.584855,0.081286,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | IDF | LinearSVM (GridSearch),0.666141,0.583939,0.082202,0.001953,1.000000,False
lower | CHAR_3-5 | LogisticRegression (GridSearch),lower+lemma | TF | LinearSVM,0.666141,0.583702,0.082439,0.001953,1.000000,False
